/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_8100w_screen_0.8_DNN.csv,1000000,0Enamine_REAL_HAC_26_Part_1_CXSMILES_8100w.smi,18143.144733428955
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_19300w_screen_0.8_DNN.csv,1000000,18143Enamine_REAL_HAC_26_Part_1_CXSMILES_19300w.smi,19650.045565605164
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_10300w_screen_0.8_DNN.csv,1000000,37793Enamine_REAL_HAC_26_Part_1_CXSMILES_10300w.smi,18145.58032131195
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_17300w_screen_0.8_DNN.csv,1000000,55938Enamine_REAL_HAC_26_Part_1_CXSMILES_17300w.smi,17919.310390472412
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_16600w_screen_0.8_DNN.csv,1000000,73858Enamine_REAL_HAC_26_Part_1_CXSMILES_16600w.smi,17917.51840877533
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_9400w_screen_0.8_DNN.csv,1000000,91775Enamine_REAL_HAC_26_Part_1_CXSMILES_9400w.smi,17845.361514806747
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_20100w_screen_0.8_DNN.csv,722426,109621Enamine_REAL_HAC_26_Part_1_CXSMILES_20100w.smi,8428.38687133789
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_16800w_screen_0.8_DNN.csv,1000000,118049Enamine_REAL_HAC_26_Part_1_CXSMILES_16800w.smi,17948.27057170868
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_16200w_screen_0.8_DNN.csv,1000000,135997Enamine_REAL_HAC_26_Part_1_CXSMILES_16200w.smi,17797.65444278717
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_17800w_screen_0.8_DNN.csv,1000000,153795Enamine_REAL_HAC_26_Part_1_CXSMILES_17800w.smi,18037.78732728958
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_17000w_screen_0.8_DNN.csv,1000000,171833Enamine_REAL_HAC_26_Part_1_CXSMILES_17000w.smi,17774.396528959274
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_700w_screen_0.8_DNN.csv,1000000,189607Enamine_REAL_HAC_26_Part_1_CXSMILES_700w.smi,17933.481475830078
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_7500w_screen_0.8_DNN.csv,1000000,207541Enamine_REAL_HAC_26_Part_1_CXSMILES_7500w.smi,17477.89017558098
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_15100w_screen_0.8_DNN.csv,1000000,225018Enamine_REAL_HAC_26_Part_1_CXSMILES_15100w.smi,17947.3380753994
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_19400w_screen_0.8_DNN.csv,1000000,242966Enamine_REAL_HAC_26_Part_1_CXSMILES_19400w.smi,17570.075039625168
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_10900w_screen_0.8_DNN.csv,1000000,260536Enamine_REAL_HAC_26_Part_1_CXSMILES_10900w.smi,19876.311193227768
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_6500w_screen_0.8_DNN.csv,1000000,280412Enamine_REAL_HAC_26_Part_1_CXSMILES_6500w.smi,18012.968127012253
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_1600w_screen_0.8_DNN.csv,1000000,298425Enamine_REAL_HAC_26_Part_1_CXSMILES_1600w.smi,18467.944630146027
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_10600w_screen_0.8_DNN.csv,1000000,316893Enamine_REAL_HAC_26_Part_1_CXSMILES_10600w.smi,18005.018597364426
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_8300w_screen_0.8_DNN.csv,1000000,334898Enamine_REAL_HAC_26_Part_1_CXSMILES_8300w.smi,17724.79455423355
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_12200w_screen_0.8_DNN.csv,1000000,352623Enamine_REAL_HAC_26_Part_1_CXSMILES_12200w.smi,18272.34614086151
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_5000w_screen_0.8_DNN.csv,1000000,370895Enamine_REAL_HAC_26_Part_1_CXSMILES_5000w.smi,19082.55124759674
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_2500w_screen_0.8_DNN.csv,1000000,389978Enamine_REAL_HAC_26_Part_1_CXSMILES_2500w.smi,19996.503526687622
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_15700w_screen_0.8_DNN.csv,1000000,409974Enamine_REAL_HAC_26_Part_1_CXSMILES_15700w.smi,19978.892951488495
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_2800w_screen_0.8_DNN.csv,1000000,429953Enamine_REAL_HAC_26_Part_1_CXSMILES_2800w.smi,19478.796418905258
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_6000w_screen_0.8_DNN.csv,1000000,449432Enamine_REAL_HAC_26_Part_1_CXSMILES_6000w.smi,17746.48909854889
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_5500w_screen_0.8_DNN.csv,1000000,467178Enamine_REAL_HAC_26_Part_1_CXSMILES_5500w.smi,17749.1883790493
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_17500w_screen_0.8_DNN.csv,1000000,484928Enamine_REAL_HAC_26_Part_1_CXSMILES_17500w.smi,17747.040959358215
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_6400w_screen_0.8_DNN.csv,1000000,502675Enamine_REAL_HAC_26_Part_1_CXSMILES_6400w.smi,18810.518669366837
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_15200w_screen_0.8_DNN.csv,1000000,521485Enamine_REAL_HAC_26_Part_1_CXSMILES_15200w.smi,17926.73612165451
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_19500w_screen_0.8_DNN.csv,1000000,539412Enamine_REAL_HAC_26_Part_1_CXSMILES_19500w.smi,19898.03734588623
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_4000w_screen_0.8_DNN.csv,1000000,559310Enamine_REAL_HAC_26_Part_1_CXSMILES_4000w.smi,23279.80993103981
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_4900w_screen_0.8_DNN.csv,1000000,582590Enamine_REAL_HAC_26_Part_1_CXSMILES_4900w.smi,21338.42234659195
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_6300w_screen_0.8_DNN.csv,1000000,603928Enamine_REAL_HAC_26_Part_1_CXSMILES_6300w.smi,19588.33029484749
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_7600w_screen_0.8_DNN.csv,1000000,623517Enamine_REAL_HAC_26_Part_1_CXSMILES_7600w.smi,18132.38340640068
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_6600w_screen_0.8_DNN.csv,1000000,641649Enamine_REAL_HAC_26_Part_1_CXSMILES_6600w.smi,17903.696585655212
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_3500w_screen_0.8_DNN.csv,1000000,659553Enamine_REAL_HAC_26_Part_1_CXSMILES_3500w.smi,18062.82332468033
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_14400w_screen_0.8_DNN.csv,1000000,677615Enamine_REAL_HAC_26_Part_1_CXSMILES_14400w.smi,17783.56059408188
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_14300w_screen_0.8_DNN.csv,1000000,695399Enamine_REAL_HAC_26_Part_1_CXSMILES_14300w.smi,18055.31640100479
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_16100w_screen_0.8_DNN.csv,1000000,713454Enamine_REAL_HAC_26_Part_1_CXSMILES_16100w.smi,21558.065007448196
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_9600w_screen_0.8_DNN.csv,1000000,735012Enamine_REAL_HAC_26_Part_1_CXSMILES_9600w.smi,18191.785158634186
Enamine_REAL_HAC_26_Part_1_CXSMILES_8100w.smi,2.960340738296509
Enamine_REAL_HAC_26_Part_1_CXSMILES_19300w.smi,2.15571928024292
Enamine_REAL_HAC_26_Part_1_CXSMILES_10300w.smi,2.00441312789917
Enamine_REAL_HAC_26_Part_1_CXSMILES_17300w.smi,2.418562412261963
Enamine_REAL_HAC_26_Part_1_CXSMILES_16600w.smi,2.1249380111694336
Enamine_REAL_HAC_26_Part_1_CXSMILES_9400w.smi,2.509507894515991
Enamine_REAL_HAC_26_Part_1_CXSMILES_20100w.smi,1.4006774425506592
Enamine_REAL_HAC_26_Part_1_CXSMILES_16800w.smi,2.1158294677734375
Enamine_REAL_HAC_26_Part_1_CXSMILES_16200w.smi,2.5252797603607178
Enamine_REAL_HAC_26_Part_1_CXSMILES_17800w.smi,2.057810068130493
Enamine_REAL_HAC_26_Part_1_CXSMILES_17000w.smi,2.006331205368042
Enamine_REAL_HAC_26_Part_1_CXSMILES_700w.smi,2.1084563732147217
Enamine_REAL_HAC_26_Part_1_CXSMILES_7500w.smi,2.034308671951294
Enamine_REAL_HAC_26_Part_1_CXSMILES_15100w.smi,1.9656074047088623
Enamine_REAL_HAC_26_Part_1_CXSMILES_19400w.smi,2.0592565536499023
Enamine_REAL_HAC_26_Part_1_CXSMILES_10900w.smi,2.0676252841949463
Enamine_REAL_HAC_26_Part_1_CXSMILES_6500w.smi,2.0236265659332275
Enamine_REAL_HAC_26_Part_1_CXSMILES_1600w.smi,2.014730215072632
Enamine_REAL_HAC_26_Part_1_CXSMILES_10600w.smi,1.9552884101867676
Enamine_REAL_HAC_26_Part_1_CXSMILES_8300w.smi,2.061749219894409
Enamine_REAL_HAC_26_Part_1_CXSMILES_12200w.smi,2.0219826698303223
Enamine_REAL_HAC_26_Part_1_CXSMILES_5000w.smi,2.075873851776123
Enamine_REAL_HAC_26_Part_1_CXSMILES_2500w.smi,2.012017250061035
Enamine_REAL_HAC_26_Part_1_CXSMILES_15700w.smi,1.9724860191345215
Enamine_REAL_HAC_26_Part_1_CXSMILES_2800w.smi,2.0394885540008545
Enamine_REAL_HAC_26_Part_1_CXSMILES_6000w.smi,2.073448896408081
Enamine_REAL_HAC_26_Part_1_CXSMILES_5500w.smi,1.9757750034332275
Enamine_REAL_HAC_26_Part_1_CXSMILES_17500w.smi,2.0441322326660156
Enamine_REAL_HAC_26_Part_1_CXSMILES_6400w.smi,1.9642252922058105
Enamine_REAL_HAC_26_Part_1_CXSMILES_15200w.smi,2.0132505893707275
Enamine_REAL_HAC_26_Part_1_CXSMILES_19500w.smi,2.0779836177825928
Enamine_REAL_HAC_26_Part_1_CXSMILES_4000w.smi,2.1570053100585938
Enamine_REAL_HAC_26_Part_1_CXSMILES_4900w.smi,1.960700511932373
Enamine_REAL_HAC_26_Part_1_CXSMILES_6300w.smi,1.905167579650879
Enamine_REAL_HAC_26_Part_1_CXSMILES_7600w.smi,1.8815209865570068
Enamine_REAL_HAC_26_Part_1_CXSMILES_6600w.smi,1.8950738906860352
Enamine_REAL_HAC_26_Part_1_CXSMILES_3500w.smi,1.9730000495910645
Enamine_REAL_HAC_26_Part_1_CXSMILES_14400w.smi,1.926520586013794
Enamine_REAL_HAC_26_Part_1_CXSMILES_14300w.smi,1.8547568321228027
Enamine_REAL_HAC_26_Part_1_CXSMILES_16100w.smi,1.9222619533538818
Enamine_REAL_HAC_26_Part_1_CXSMILES_9600w.smi,1.897857666015625
Enamine_REAL_HAC_26_Part_1_CXSMILES_9500w.smi,1.8579607009887695
Enamine_REAL_HAC_26_Part_1_CXSMILES_1500w.smi,1.8969521522521973
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_11600w_screen_0.8_DNN.csv,1000000,88Enamine_REAL_HAC_26_Part_1_CXSMILES_11600w.smi,17394.345455408096
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_13000w_screen_0.8_DNN.csv,1000000,17482Enamine_REAL_HAC_26_Part_1_CXSMILES_13000w.smi,17474.07321691513
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_12600w_screen_0.8_DNN.csv,1000000,34956Enamine_REAL_HAC_26_Part_1_CXSMILES_12600w.smi,17433.52800798416
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_2900w_screen_0.8_DNN.csv,1000000,52390Enamine_REAL_HAC_26_Part_1_CXSMILES_2900w.smi,19078.03373169899
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_3900w_screen_0.8_DNN.csv,1000000,71468Enamine_REAL_HAC_26_Part_1_CXSMILES_3900w.smi,17990.739815473557
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_17100w_screen_0.8_DNN.csv,1000000,89458Enamine_REAL_HAC_26_Part_1_CXSMILES_17100w.smi,17608.681701421738
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_19100w_screen_0.8_DNN.csv,1000000,107067Enamine_REAL_HAC_26_Part_1_CXSMILES_19100w.smi,19964.016579151154
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_12800w_screen_0.8_DNN.csv,1000000,127031Enamine_REAL_HAC_26_Part_1_CXSMILES_12800w.smi,17334.302800655365
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_8500w_screen_0.8_DNN.csv,1000000,144365Enamine_REAL_HAC_26_Part_1_CXSMILES_8500w.smi,19785.354299545288
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_3200w_screen_0.8_DNN.csv,1000000,164151Enamine_REAL_HAC_26_Part_1_CXSMILES_3200w.smi,23408.832062721252
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_11000w_screen_0.8_DNN.csv,1000000,187559Enamine_REAL_HAC_26_Part_1_CXSMILES_11000w.smi,21328.71513056755
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_16900w_screen_0.8_DNN.csv,1000000,208888Enamine_REAL_HAC_26_Part_1_CXSMILES_16900w.smi,18205.78613615036
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_5900w_screen_0.8_DNN.csv,1000000,227094Enamine_REAL_HAC_26_Part_1_CXSMILES_5900w.smi,18288.597164154053
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_8800w_screen_0.8_DNN.csv,1000000,245383Enamine_REAL_HAC_26_Part_1_CXSMILES_8800w.smi,17543.12700152397
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_16300w_screen_0.8_DNN.csv,1000000,262926Enamine_REAL_HAC_26_Part_1_CXSMILES_16300w.smi,17805.044104337692
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_10400w_screen_0.8_DNN.csv,1000000,280731Enamine_REAL_HAC_26_Part_1_CXSMILES_10400w.smi,17730.571396112442
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_9100w_screen_0.8_DNN.csv,1000000,298461Enamine_REAL_HAC_26_Part_1_CXSMILES_9100w.smi,17653.598024606705
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_15000w_screen_0.8_DNN.csv,1000000,316115Enamine_REAL_HAC_26_Part_1_CXSMILES_15000w.smi,17357.785405397415
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_13800w_screen_0.8_DNN.csv,1000000,333473Enamine_REAL_HAC_26_Part_1_CXSMILES_13800w.smi,17404.42584013939
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_7200w_screen_0.8_DNN.csv,1000000,350877Enamine_REAL_HAC_26_Part_1_CXSMILES_7200w.smi,17661.525295495987
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_2600w_screen_0.8_DNN.csv,1000000,368539Enamine_REAL_HAC_26_Part_1_CXSMILES_2600w.smi,17449.78986763954
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_12500w_screen_0.8_DNN.csv,1000000,385988Enamine_REAL_HAC_26_Part_1_CXSMILES_12500w.smi,17615.730071544647
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_4400w_screen_0.8_DNN.csv,1000000,403604Enamine_REAL_HAC_26_Part_1_CXSMILES_4400w.smi,17635.320353984833
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_8900w_screen_0.8_DNN.csv,1000000,421240Enamine_REAL_HAC_26_Part_1_CXSMILES_8900w.smi,17607.88147330284
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_4600w_screen_0.8_DNN.csv,1000000,438847Enamine_REAL_HAC_26_Part_1_CXSMILES_4600w.smi,17535.529833316803
/data/jianping/bokey/OCAICM/dataset/aurorab/bigscale/26-1/Enamine_REAL_HAC_26_Part_1_CXSMILES_13400w_screen_0.8_DNN.csv,1000000,456383Enamine_REAL_HAC_26_Part_1_CXSMILES_13400w.smi,18113.87375807762
