/data/jianping/bokey/web-ocaicm/bokey/PyaiVS/dataset/abcg2/abcg2.csv,['random'],['SVM'],9,2023-04-09 14:40:05,['MACCS'],
./dataset/abcg2/abcg2.csv,['random'],['SVM'],0,2023-04-09 14:44:15,['MACCS'],
./dataset/abcg2/abcg2.csv,['random'],['SVM'],0,2023-04-09 14:44:35,['MACCS'],
